Date,Close,Open,Highest,Lowest,KL,Change(%),Bank
2021-03-31,12180.0,12216.0,12356.0,11935.0,15840000.0,0.29,LVB
2021-03-30,12145.0,11584.0,12145.0,11478.0,29930000.0,5.48,LVB
2021-03-29,11514.0,11198.0,11514.0,11127.0,17870000.0,4.13,LVB
2021-03-26,11057.0,11162.0,11198.0,10531.0,13230000.0,-1.26,LVB
2021-03-25,11198.0,11303.0,11373.0,11127.0,13490000.0,-0.31,LVB
2021-03-24,11233.0,11233.0,11443.0,11198.0,13170000.0,-1.53,LVB
2021-03-23,11408.0,11478.0,11584.0,11373.0,17120000.0,-0.31,LVB
2021-03-22,11443.0,11514.0,11865.0,11408.0,19540000.0,0.0,LVB
2021-03-19,11443.0,11373.0,11549.0,11373.0,7620000.0,0.0,LVB
2021-03-18,11443.0,11584.0,11584.0,11408.0,11490000.0,0.31,LVB
2021-03-17,11408.0,11338.0,11478.0,11268.0,12040000.0,0.62,LVB
2021-03-16,11338.0,11478.0,11514.0,11198.0,13140000.0,-1.22,LVB
2021-03-15,11478.0,11584.0,11619.0,11408.0,11240000.0,-0.92,LVB
2021-03-12,11584.0,11303.0,11654.0,11268.0,28210000.0,2.8,LVB
2021-03-11,11268.0,11268.0,11373.0,11162.0,11530000.0,0.63,LVB
2021-03-10,11198.0,11022.0,11408.0,10987.0,17760000.0,1.6,LVB
2021-03-09,11022.0,10882.0,11198.0,10776.0,12710000.0,0.0,LVB
2021-03-08,11022.0,11233.0,11233.0,10952.0,11600000.0,-0.32,LVB
2021-03-05,11057.0,10706.0,11162.0,10636.0,15780000.0,1.61,LVB
2021-03-04,10882.0,11198.0,11303.0,10601.0,24250000.0,-2.82,LVB
2021-03-03,11198.0,11233.0,11373.0,11127.0,12940000.0,-0.93,LVB
2021-03-02,11303.0,11373.0,11514.0,11057.0,19460000.0,2.55,LVB
2021-03-01,11022.0,10460.0,11022.0,10460.0,51880000.0,6.8,LVB
2021-02-26,10320.0,10109.0,10390.0,10039.0,13270000.0,0.68,LVB
2021-02-25,10250.0,10109.0,10285.0,10039.0,14430000.0,2.1,LVB
2021-02-24,10039.0,10250.0,10355.0,10039.0,18770000.0,-2.06,LVB
2021-02-23,10250.0,10320.0,10355.0,10145.0,21080000.0,-0.68,LVB
2021-02-22,10320.0,10355.0,10460.0,10215.0,22030000.0,0.0,LVB
2021-02-19,10320.0,10180.0,10601.0,10145.0,18030000.0,0.34,LVB
2021-02-18,10285.0,10425.0,10496.0,10250.0,11900000.0,-1.34,LVB
2021-02-17,10425.0,10460.0,10671.0,10320.0,16990000.0,1.02,LVB
2021-02-09,10320.0,10004.0,10390.0,10004.0,16360000.0,3.89,LVB
2021-02-08,9934.0,9829.0,10460.0,9829.0,25440000.0,1.07,LVB
2021-02-05,9829.0,9337.0,9829.0,9337.0,12460000.0,4.88,LVB
2021-02-04,9372.0,9302.0,9478.0,9162.0,8770000.0,0.75,LVB
2021-02-03,9302.0,8916.0,9302.0,8705.0,13230000.0,6.86,LVB
2021-02-02,8705.0,8284.0,8776.0,8144.0,11200000.0,3.32,LVB
2021-02-01,8425.0,8740.0,8951.0,8389.0,11820000.0,-5.13,LVB
2021-01-29,8881.0,8284.0,9232.0,8284.0,15790000.0,0.4,LVB
2021-01-28,8846.0,8846.0,9091.0,8846.0,18140000.0,-6.67,LVB
2021-01-27,9478.0,9688.0,9864.0,9407.0,13950000.0,-2.52,LVB
2021-01-26,9723.0,9969.0,9969.0,9478.0,14420000.0,-3.15,LVB
2021-01-25,10039.0,10039.0,10145.0,9934.0,13640000.0,-0.35,LVB
2021-01-22,10074.0,10004.0,10145.0,9934.0,21780000.0,1.05,LVB
2021-01-21,9969.0,10004.0,10004.0,9723.0,12760000.0,2.9,LVB
2021-01-20,9688.0,9688.0,9794.0,9021.0,21390000.0,0.0,LVB
2021-01-19,9688.0,10250.0,10320.0,9653.0,25430000.0,-6.44,LVB
2021-01-18,10355.0,10601.0,10671.0,10355.0,18840000.0,-1.34,LVB
2021-01-15,10496.0,10180.0,10636.0,10180.0,23550000.0,3.83,LVB
2021-01-14,10109.0,9829.0,10109.0,9723.0,21320000.0,3.6,LVB
2021-01-13,9758.0,9653.0,9934.0,9653.0,20300000.0,1.46,LVB
2021-01-12,9618.0,9688.0,9723.0,9513.0,18550000.0,-1.43,LVB
2021-01-11,9758.0,9899.0,9969.0,9618.0,33400000.0,-1.07,LVB
2021-01-08,9864.0,9758.0,10004.0,9653.0,27890000.0,1.09,LVB
2021-01-07,9758.0,9829.0,9864.0,9548.0,13170000.0,-0.72,LVB
2021-01-06,9829.0,9829.0,9969.0,9583.0,23710000.0,3.7,LVB
2021-01-05,9478.0,8846.0,9478.0,8811.0,34680000.0,6.72,LVB
2021-01-04,8881.0,8811.0,8916.0,8776.0,12560000.0,2.02,LVB
2020-12-31,8705.0,8670.0,8776.0,8635.0,9110000.0,0.4,LVB
2020-12-30,8670.0,8670.0,8776.0,8635.0,8000000.0,0.0,LVB
2020-12-29,8670.0,8670.0,8776.0,8635.0,9080000.0,-0.4,LVB
2020-12-28,8705.0,8916.0,8916.0,8635.0,10880000.0,0.0,LVB
2020-12-25,8705.0,8530.0,8776.0,8460.0,13670000.0,0.81,LVB
2020-12-24,8635.0,8881.0,8916.0,8319.0,15020000.0,-2.39,LVB
2020-12-23,8846.0,9127.0,9127.0,8776.0,12470000.0,-2.32,LVB
2020-12-22,9056.0,8670.0,9127.0,8600.0,20830000.0,4.45,LVB
2020-12-21,8670.0,8495.0,8705.0,8460.0,19190000.0,2.48,LVB
2020-12-18,8460.0,8425.0,8460.0,8354.0,12280000.0,0.85,LVB
2020-12-17,8389.0,8495.0,8495.0,8354.0,9880000.0,-0.84,LVB
2020-12-16,8460.0,8249.0,8565.0,8214.0,26470000.0,2.99,LVB
2020-12-15,8214.0,8284.0,8319.0,8214.0,11260000.0,-1.26,LVB
2020-12-14,8319.0,8319.0,8389.0,8249.0,12650000.0,0.42,LVB
2020-12-11,8284.0,8214.0,8284.0,8144.0,7030000.0,0.85,LVB
2020-12-10,8214.0,8354.0,8354.0,8179.0,13190000.0,-1.26,LVB
2020-12-09,8319.0,8179.0,8389.0,8179.0,14420000.0,1.71,LVB
2020-12-08,8179.0,8214.0,8249.0,8144.0,9510000.0,-0.43,LVB
2020-12-07,8214.0,8179.0,8214.0,8109.0,10920000.0,0.43,LVB
2020-12-04,8179.0,8284.0,8319.0,8144.0,12080000.0,-1.68,LVB
2020-12-03,8319.0,8354.0,8495.0,8284.0,18860000.0,2.64,LVB
2020-12-02,8105.0,8169.0,8233.0,8105.0,21400000.0,0.78,LVB
2020-12-01,8042.0,7850.0,8042.0,7818.0,16239999.999999998,1.21,LVB
2020-11-30,7946.0,7818.0,8042.0,7786.0,20790000.0,1.64,LVB
2020-11-27,7818.0,7850.0,7850.0,7754.0,12120000.0,0.0,LVB
2020-11-26,7818.0,7850.0,7850.0,7754.0,6060000.0,-0.41,LVB
2020-11-25,7850.0,7818.0,7850.0,7722.0,12870000.0,1.66,LVB
2020-11-24,7722.0,7786.0,7818.0,7659.0,10280000.0,0.0,LVB
2020-11-23,7722.0,7786.0,7786.0,7691.0,7070000.0,-0.82,LVB
2020-11-20,7786.0,7659.0,7850.0,7595.0,10100000.0,2.08,LVB
2020-11-19,7627.0,7627.0,7722.0,7595.0,8560000.0,0.0,LVB
2020-11-18,7627.0,7595.0,7627.0,7531.0,8680000.0,0.42,LVB
2020-11-17,7595.0,7627.0,7659.0,7563.0,6760000.0,0.42,LVB
2020-11-16,7563.0,7818.0,7850.0,7563.0,11610000.0,-2.46,LVB
2020-11-13,7754.0,7403.0,7786.0,7403.0,11030000.0,4.74,LVB
2020-11-12,7403.0,7435.0,7499.0,7371.0,11230000.0,-1.28,LVB
2020-11-11,7499.0,7595.0,7627.0,7371.0,11930000.0,-1.26,LVB
2020-11-10,7595.0,7978.0,7978.0,7563.0,17400000.0,-3.64,LVB
2020-11-09,7882.0,8042.0,8233.0,7850.0,18180000.0,-1.2,LVB
2020-10-23,7978.0,7914.0,8042.0,7850.0,17270000.0,0.81,LVB
2020-10-22,7914.0,7914.0,7914.0,7786.0,10840000.0,0.0,LVB
2020-10-21,7914.0,7914.0,8042.0,7850.0,20500000.0,0.0,LVB
2020-10-20,7914.0,8042.0,8042.0,7722.0,23130000.0,-1.59,LVB
2020-10-19,8042.0,8042.0,8169.0,7978.0,15830000.0,0.0,LVB
2020-10-16,8042.0,8233.0,8233.0,7914.0,16620000.000000002,0.8,LVB
2020-10-15,7978.0,7595.0,8233.0,7531.0,52100000.0,5.04,LVB
2020-10-14,7595.0,7467.0,7595.0,7340.0,25520000.0,1.71,LVB
2020-10-13,7467.0,7403.0,7467.0,7340.0,6180000.0,0.86,LVB
2020-10-12,7403.0,7467.0,7595.0,7340.0,10040000.0,-0.86,LVB
2020-10-09,7467.0,7340.0,7467.0,7276.0,7490000.0,2.63,LVB
2020-10-08,7276.0,7403.0,7467.0,7212.0,14770000.0,-1.72,LVB
2020-10-07,7403.0,7531.0,7531.0,7340.0,9570000.0,-1.7,LVB
2020-10-06,7531.0,7595.0,7595.0,7403.0,14600000.0,-0.84,LVB
2020-10-05,7595.0,7595.0,7595.0,7467.0,9540000.0,0.0,LVB
2020-10-02,7595.0,7595.0,7595.0,7276.0,23460000.0,0.0,LVB
2020-10-01,7595.0,7276.0,7659.0,7276.0,26560000.0,4.38,LVB
2020-09-30,7276.0,7212.0,7276.0,7084.0,16370000.000000002,0.89,LVB
2020-09-29,7212.0,7212.0,7403.0,7148.0,12550000.0,-1.74,LVB
2020-09-28,7340.0,6957.0,7340.0,6957.0,14800000.0,4.56,LVB
2020-09-25,7020.0,6765.0,7148.0,6701.0,26570000.0,3.77,LVB
2020-09-24,6765.0,6765.0,6829.0,6638.0,10780000.0,-0.94,LVB
2020-09-23,6829.0,6893.0,6957.0,6701.0,11140000.0,0.0,LVB
2020-09-22,6829.0,6829.0,6957.0,6701.0,23760000.0,-0.93,LVB
2020-09-21,6893.0,6638.0,6957.0,6574.0,26550000.0,3.84,LVB
2020-09-18,6638.0,6446.0,6638.0,6382.0,12410000.0,2.98,LVB
2020-09-17,6446.0,6318.0,6574.0,6255.0,19320000.0,2.03,LVB
2020-09-16,6318.0,6318.0,6382.0,6191.0,7520000.0,1.01,LVB
2020-09-15,6255.0,6191.0,6446.0,6191.0,9880000.0,-1.0,LVB
2020-09-14,6318.0,5808.0,6446.0,5808.0,26020000.0,7.6,LVB
2020-09-11,5872.0,5808.0,5872.0,5744.0,3160000.0,1.1,LVB
2020-09-10,5808.0,5808.0,5872.0,5744.0,3210000.0,0.0,LVB
2020-09-09,5808.0,5744.0,5872.0,5616.0,8170000.0,0.0,LVB
2020-09-08,5808.0,5744.0,5808.0,5680.0,7100000.0,1.11,LVB
2020-09-07,5744.0,5872.0,5872.0,5744.0,6870000.0,-2.18,LVB
2020-09-04,5872.0,5872.0,5872.0,5744.0,5500000.0,-1.06,LVB
2020-09-03,5935.0,5808.0,5999.0,5808.0,8340000.0,1.07,LVB
2020-09-01,5872.0,5808.0,5872.0,5744.0,3840000.0,0.0,LVB
2020-08-31,5872.0,5872.0,5935.0,5744.0,8420000.0,0.0,LVB
2020-08-28,5872.0,5872.0,5935.0,5808.0,6320000.0,0.0,LVB
2020-08-27,5872.0,5744.0,5872.0,5744.0,5260000.0,1.1,LVB
2020-08-26,5808.0,5872.0,5872.0,5744.0,9910000.0,-1.09,LVB
2020-08-25,5872.0,5935.0,5935.0,5808.0,7760000.0,0.0,LVB
2020-08-24,5872.0,5744.0,5935.0,5680.0,11490000.0,2.23,LVB
2020-08-21,5744.0,5680.0,5744.0,5616.0,18190000.0,1.13,LVB
2020-08-20,5680.0,5744.0,5808.0,5616.0,6430000.0,-1.11,LVB
2020-08-19,5744.0,5680.0,5744.0,5616.0,3020000.0,1.13,LVB
2020-08-18,5680.0,5616.0,5744.0,5553.0,10010000.0,1.14,LVB
2020-08-17,5616.0,5553.0,5616.0,5489.0,8289999.999999999,0.0,LVB
2020-08-14,5616.0,5553.0,5616.0,5489.0,6610000.0,1.13,LVB
2020-08-13,5553.0,5616.0,5616.0,5489.0,6100000.0,-1.12,LVB
2020-08-12,5616.0,5616.0,5680.0,5489.0,6210000.0,0.0,LVB
2020-08-11,5616.0,5489.0,5744.0,5425.0,16930000.0,2.31,LVB
2020-08-10,5489.0,5170.0,5553.0,5170.0,7370000.0,2.39,LVB
2020-08-07,5361.0,5361.0,5425.0,5297.0,4750000.0,0.0,LVB
2020-08-06,5361.0,5425.0,5425.0,5297.0,6550000.0,-1.18,LVB
2020-08-05,5425.0,5489.0,5489.0,5361.0,12620000.0,-1.17,LVB
2020-08-04,5489.0,5425.0,5489.0,5361.0,7390000.0,2.39,LVB
2020-08-03,5361.0,5170.0,5425.0,5170.0,7000000.0,2.45,LVB
2020-07-31,5233.0,5170.0,5297.0,5106.0,10590000.0,1.22,LVB
2020-07-30,5170.0,5106.0,5361.0,5106.0,8640000.0,1.25,LVB
2020-07-29,5106.0,5425.0,5425.0,4978.0,11000000.0,-5.88,LVB
2020-07-28,5425.0,5042.0,5489.0,4978.0,8940000.0,8.98,LVB
2020-07-27,4978.0,5297.0,5489.0,4914.0,22880000.0,-9.31,LVB
2020-07-24,5489.0,5744.0,5744.0,5361.0,12350000.0,-5.49,LVB
2020-07-23,5808.0,5808.0,5808.0,5680.0,5460000.0,0.0,LVB
2020-07-22,5808.0,5553.0,5999.0,5553.0,21300000.0,3.42,LVB
2020-07-21,5616.0,5616.0,5616.0,5489.0,3900000.0,0.0,LVB
2020-07-20,5616.0,5680.0,5680.0,5553.0,2940000.0,-1.13,LVB
2020-07-17,5680.0,5489.0,5680.0,5489.0,11230000.0,3.48,LVB
2020-07-16,5489.0,5489.0,5553.0,5425.0,1260000.0,0.0,LVB
2020-07-15,5489.0,5489.0,5553.0,5425.0,2600000.0,1.18,LVB
2020-07-14,5425.0,5489.0,5489.0,5361.0,3280000.0,-1.17,LVB
2020-07-13,5489.0,5553.0,5616.0,5425.0,3590000.0,-1.15,LVB
2020-07-10,5553.0,5553.0,5616.0,5425.0,4650000.0,-1.12,LVB
2020-07-09,5616.0,5425.0,5616.0,5425.0,9100000.0,3.52,LVB
2020-07-08,5425.0,5361.0,5425.0,5297.0,2810000.0,0.0,LVB
2020-07-07,5425.0,5489.0,5553.0,5361.0,4470000.0,-1.17,LVB
2020-07-06,5489.0,5233.0,5489.0,5233.0,6320000.0,4.89,LVB
2020-07-03,5233.0,5233.0,5297.0,5170.0,1390000.0,0.0,LVB
2020-07-02,5233.0,5297.0,5361.0,5170.0,3070000.0,-2.39,LVB
2020-07-01,5361.0,5233.0,5361.0,5106.0,3820000.0,2.45,LVB
2020-06-30,5233.0,5297.0,5425.0,5042.0,8450000.0,-2.39,LVB
2020-06-29,5361.0,5616.0,5616.0,5106.0,8790000.0,-4.54,LVB
2020-06-26,5616.0,5553.0,5744.0,5489.0,5810000.0,0.0,LVB
2020-06-25,5616.0,5553.0,5616.0,5425.0,5010000.0,0.0,LVB
2020-06-24,5616.0,5680.0,5744.0,5553.0,5040000.0,-2.23,LVB
2020-06-23,5744.0,5808.0,5808.0,5616.0,5710000.0,0.0,LVB
2020-06-22,5744.0,5680.0,5872.0,5616.0,10520000.0,1.13,LVB
2020-06-19,5680.0,5553.0,5744.0,5553.0,6450000.0,2.29,LVB
2020-06-18,5553.0,5616.0,5680.0,5489.0,4510000.0,-2.24,LVB
2020-06-17,5680.0,5744.0,5808.0,5553.0,7210000.0,-1.11,LVB
2020-06-16,5744.0,5808.0,6063.0,5680.0,9670000.0,0.0,LVB
2020-06-15,5744.0,5553.0,5999.0,5553.0,22410000.0,3.44,LVB
2020-06-12,5553.0,5425.0,5553.0,5170.0,8460000.0,0.0,LVB
2020-06-11,5553.0,5999.0,6063.0,5425.0,21340000.0,-7.43,LVB
2020-06-10,5999.0,5999.0,6063.0,5744.0,12050000.0,0.0,LVB
2020-06-09,5999.0,6063.0,6191.0,5872.0,9060000.0,-1.06,LVB
2020-06-08,6063.0,5616.0,6127.0,5616.0,17100000.0,7.96,LVB
2020-06-05,5616.0,5553.0,5616.0,5425.0,6920000.0,1.13,LVB
2020-06-04,5553.0,5553.0,5680.0,5489.0,7500000.0,0.0,LVB
2020-06-03,5553.0,5553.0,5680.0,5425.0,4120000.0,0.0,LVB
2020-06-02,5553.0,5106.0,5744.0,5106.0,28270000.0,8.75,LVB
2020-06-01,5106.0,5042.0,5170.0,4914.0,9990000.0,1.27,LVB
2020-05-29,5042.0,5042.0,5042.0,4914.0,1540000.0,0.0,LVB
2020-05-28,5042.0,4978.0,5106.0,4914.0,2310000.0,1.29,LVB
2020-05-27,4978.0,4914.0,5233.0,4914.0,12670000.0,1.3,LVB
2020-05-26,4914.0,4850.0,4914.0,4850.0,2440000.0,0.0,LVB
2020-05-25,4914.0,4850.0,4914.0,4787.0,3220000.0,1.32,LVB
2020-05-22,4850.0,4850.0,4978.0,4723.0,6000000.0,0.0,LVB
2020-05-21,4850.0,4850.0,4850.0,4723.0,2960000.0,0.0,LVB
2020-05-20,4850.0,4914.0,4914.0,4723.0,4019999.9999999995,-1.3,LVB
2020-05-19,4914.0,4723.0,4914.0,4659.0,5940000.0,4.04,LVB
2020-05-18,4723.0,4723.0,4723.0,4595.0,2760000.0,0.0,LVB
2020-05-15,4723.0,4787.0,4850.0,4659.0,3620000.0,-1.34,LVB
2020-05-14,4787.0,4850.0,4914.0,4787.0,4010000.0,-2.58,LVB
2020-05-13,4914.0,4914.0,4978.0,4787.0,6640000.0,-1.29,LVB
2020-05-12,4978.0,4978.0,4978.0,4787.0,3240000.0,0.0,LVB
2020-05-11,4978.0,4787.0,5042.0,4659.0,6790000.0,5.4,LVB
2020-05-08,4723.0,4595.0,4787.0,4531.0,13230000.0,4.24,LVB
2020-05-07,4531.0,4531.0,4595.0,4468.0,3260000.0,0.0,LVB
2020-05-06,4531.0,4468.0,4531.0,4404.0,2110000.0,0.0,LVB
2020-05-05,4531.0,4531.0,4595.0,4404.0,1060000.0,0.0,LVB
2020-05-04,4531.0,4468.0,4595.0,4404.0,3920000.0,1.41,LVB
2020-04-29,4468.0,4468.0,4531.0,4404.0,2740000.0,0.0,LVB
2020-04-28,4468.0,4340.0,4531.0,4276.0,2900000.0,1.45,LVB
2020-04-27,4404.0,4404.0,4468.0,4276.0,4850000.0,0.0,LVB
2020-04-24,4404.0,4468.0,4468.0,4340.0,2940000.0,-1.43,LVB
2020-04-23,4468.0,4468.0,4595.0,4404.0,3150000.0,1.45,LVB
2020-04-22,4404.0,4212.0,4531.0,4212.0,4540000.0,2.99,LVB
2020-04-21,4276.0,4468.0,4531.0,4148.0,6860000.0,-5.63,LVB
2020-04-20,4531.0,4659.0,4659.0,4404.0,5640000.0,-2.75,LVB
2020-04-17,4659.0,4659.0,4723.0,4531.0,4110000.0000000005,1.39,LVB
2020-04-16,4595.0,4531.0,4723.0,4468.0,6870000.0,1.41,LVB
2020-04-15,4531.0,4148.0,4659.0,4085.0,8279999.999999999,9.23,LVB
2020-04-14,4148.0,4148.0,4212.0,4021.0,2750000.0,-1.52,LVB
2020-04-13,4212.0,4021.0,4276.0,4021.0,4350000.0,1.54,LVB
2020-04-10,4148.0,4148.0,4212.0,4085.0,2550000.0,0.0,LVB
2020-04-09,4148.0,4021.0,4276.0,4021.0,7110000.0,3.16,LVB
2020-04-08,4021.0,4021.0,4085.0,3893.0,3540000.0,-1.57,LVB
2020-04-07,4085.0,4212.0,4276.0,4021.0,2520000.0,-1.52,LVB
2020-04-06,4148.0,3893.0,4212.0,3893.0,6380000.0,8.33,LVB
2020-04-03,3829.0,3893.0,3957.0,3766.0,4940000.0,-1.64,LVB
2020-04-01,3893.0,3510.0,3957.0,3510.0,5980000.0,8.93,LVB
2020-03-31,3574.0,3574.0,3766.0,3446.0,3510000.0,0.0,LVB
2020-03-30,3574.0,3829.0,3829.0,3383.0,3660000.0,-6.66,LVB
2020-03-27,3829.0,3829.0,3957.0,3829.0,3320000.0,0.0,LVB
2020-03-26,3829.0,4021.0,4085.0,3766.0,4019999.9999999995,-6.27,LVB
2020-03-25,4085.0,3957.0,4148.0,3957.0,4880000.0,4.93,LVB
2020-03-24,3893.0,3702.0,3957.0,3638.0,4059999.9999999995,3.37,LVB
2020-03-23,3766.0,4148.0,4276.0,3638.0,12740000.0,-13.23,LVB
2020-03-20,4340.0,4404.0,4404.0,4212.0,1930000.0,0.0,LVB
2020-03-19,4340.0,4404.0,4468.0,4276.0,2380000.0,-1.45,LVB
2020-03-18,4404.0,4531.0,4531.0,4340.0,5030000.0,-1.43,LVB
2020-03-17,4468.0,4404.0,4531.0,4212.0,2800000.0,1.45,LVB
2020-03-16,4404.0,4595.0,4595.0,4340.0,4120000.0,-2.8,LVB
2020-03-13,4531.0,4468.0,4595.0,4212.0,6430000.0,-1.39,LVB
2020-03-12,4595.0,4723.0,4723.0,4468.0,6200000.0,-4.01,LVB
2020-03-11,4787.0,4914.0,5042.0,4595.0,5190000.0,-1.3,LVB
2020-03-10,4850.0,4148.0,4978.0,4148.0,6650000.0,5.55,LVB
2020-03-09,4595.0,5233.0,5233.0,4595.0,9420000.0,-15.3,LVB
2020-03-06,5425.0,5553.0,5616.0,5170.0,4910000.0,-2.31,LVB
2020-03-05,5553.0,5744.0,5808.0,5425.0,9060000.0,-3.33,LVB
2020-03-04,5744.0,6318.0,6318.0,5616.0,11240000.0,3.44,LVB
2020-03-03,5553.0,5106.0,5553.0,5042.0,5770000.0,10.13,LVB
2020-03-02,5042.0,4531.0,5042.0,4404.0,12860000.0,11.28,LVB
2020-02-28,4531.0,4468.0,4531.0,4340.0,5180000.0,0.0,LVB
2020-02-27,4531.0,4340.0,4531.0,4340.0,1540000.0,2.88,LVB
2020-02-26,4404.0,4276.0,4404.0,4276.0,849820.0,2.99,LVB
2020-02-25,4276.0,4212.0,4340.0,4212.0,2760000.0,0.0,LVB
2020-02-24,4276.0,4404.0,4468.0,4212.0,2980000.0,-4.3,LVB
2020-02-21,4468.0,4531.0,4531.0,4340.0,1890000.0,-1.39,LVB
2020-02-20,4531.0,4531.0,4595.0,4468.0,2850000.0,0.0,LVB
2020-02-19,4531.0,4531.0,4595.0,4531.0,583070.0,-1.39,LVB
2020-02-18,4595.0,4659.0,4723.0,4531.0,2060000.0,-2.71,LVB
2020-02-17,4723.0,4723.0,4787.0,4595.0,2100000.0,0.0,LVB
2020-02-14,4723.0,4468.0,4787.0,4404.0,4360000.0,5.71,LVB
2020-02-13,4468.0,4404.0,4531.0,4404.0,2210000.0,0.0,LVB
2020-02-12,4468.0,4468.0,4531.0,4468.0,1930000.0,-1.39,LVB
2020-02-11,4531.0,4531.0,4595.0,4468.0,1220000.0,1.41,LVB
2020-02-10,4468.0,4595.0,4595.0,4468.0,819690.0,-2.76,LVB
2020-02-07,4595.0,4531.0,4595.0,4404.0,2330000.0,1.41,LVB
2020-02-06,4531.0,4468.0,4659.0,4404.0,2390000.0,1.41,LVB
2020-02-05,4468.0,4787.0,4787.0,4404.0,3480000.0,2.67,LVB
2020-02-04,4352.0,4177.0,4352.0,4177.0,1350000.0,4.19,LVB
2020-02-03,4177.0,4293.0,4293.0,4003.0,3740000.0,-2.7,LVB
2020-01-31,4293.0,4410.0,4468.0,4235.0,2930000.0,-2.65,LVB
2020-01-30,4410.0,4584.0,4642.0,4410.0,1890000.0,-5.0,LVB
2020-01-22,4642.0,4642.0,4642.0,4526.0,707790.0,2.56,LVB
2020-01-21,4526.0,4526.0,4584.0,4526.0,947160.0,0.0,LVB
2020-01-20,4526.0,4468.0,4584.0,4410.0,1280000.0,1.3,LVB
2020-01-17,4468.0,4410.0,4526.0,4410.0,1100000.0,0.0,LVB
2020-01-16,4468.0,4410.0,4468.0,4352.0,850220.0,1.32,LVB
2020-01-15,4410.0,4410.0,4410.0,4352.0,976830.0,0.0,LVB
2020-01-14,4410.0,4410.0,4468.0,4352.0,840320.0,0.0,LVB
2020-01-13,4410.0,4410.0,4468.0,4410.0,341480.0,-1.3,LVB
2020-01-10,4468.0,4293.0,4468.0,4293.0,854040.0,4.08,LVB
2020-01-09,4293.0,4235.0,4352.0,4235.0,535060.0,0.0,LVB
2020-01-08,4293.0,4235.0,4293.0,4235.0,339600.0,0.0,LVB
2020-01-07,4293.0,4293.0,4352.0,4235.0,249840.0,0.0,LVB
2020-01-06,4293.0,4352.0,4352.0,4293.0,204450.0,-2.65,LVB
2020-01-03,4410.0,4410.0,4410.0,4352.0,136600.0,0.0,LVB
2020-01-02,4410.0,4410.0,4526.0,4293.0,717590.0,-1.3,LVB
2019-12-31,4468.0,4468.0,4816.0,4410.0,1460000.0,1.32,LVB
2019-12-30,4410.0,4410.0,4816.0,4410.0,1160000.0,1.33,LVB
2019-12-27,4352.0,4293.0,4758.0,4293.0,1160000.0,2.76,LVB
2019-12-26,4235.0,4293.0,4293.0,4235.0,63480.0,0.0,LVB
2019-12-25,4235.0,4235.0,4293.0,4235.0,307320.0,0.0,LVB
2019-12-24,4235.0,4293.0,4293.0,4177.0,828790.0,-1.35,LVB
2019-12-23,4293.0,4293.0,4293.0,4235.0,871620.0,0.0,LVB
2019-12-20,4293.0,4177.0,4293.0,4177.0,575440.0,2.78,LVB
2019-12-19,4177.0,4235.0,4235.0,4177.0,367690.0,0.0,LVB
2019-12-18,4177.0,4235.0,4293.0,4177.0,121500.0,-1.37,LVB
2019-12-17,4235.0,4293.0,4293.0,4177.0,568470.0,-1.35,LVB
2019-12-16,4293.0,4293.0,4293.0,4235.0,1120000.0,-1.36,LVB
2019-12-13,4352.0,4293.0,4352.0,4293.0,494710.0,1.37,LVB
2019-12-12,4293.0,4235.0,4293.0,4235.0,208560.0,1.37,LVB
2019-12-11,4235.0,4235.0,4293.0,4235.0,185950.0,0.0,LVB
2019-12-10,4235.0,4293.0,4293.0,4235.0,317910.0,0.0,LVB
2019-12-09,4235.0,4293.0,4293.0,4235.0,174140.0,-1.35,LVB
2019-12-06,4293.0,4352.0,4352.0,4235.0,257089.99999999997,0.0,LVB
2019-12-05,4293.0,4293.0,4352.0,4235.0,324610.0,0.0,LVB
2019-12-04,4293.0,4293.0,4352.0,4235.0,661250.0,0.0,LVB
2019-12-03,4293.0,4352.0,4352.0,4177.0,1130000.0,-1.36,LVB
2019-12-02,4352.0,4468.0,4468.0,4293.0,335240.0,-2.6,LVB
2019-11-29,4468.0,4410.0,4468.0,4352.0,223850.0,0.0,LVB
2019-11-28,4468.0,4468.0,4468.0,4352.0,666050.0,0.0,LVB
2019-11-27,4468.0,4468.0,4468.0,4410.0,381220.0,0.0,LVB
2019-11-26,4468.0,4410.0,4468.0,4410.0,138370.0,0.0,LVB
2019-11-25,4468.0,4352.0,4468.0,4352.0,163960.0,0.0,LVB
2019-11-22,4468.0,4468.0,4468.0,4410.0,508670.0,-1.28,LVB
2019-11-21,4526.0,4584.0,4584.0,4468.0,336470.0,-2.5,LVB
2019-11-20,4642.0,4584.0,4642.0,4526.0,951250.0,0.0,LVB
2019-11-19,4642.0,4584.0,4642.0,4584.0,592460.0,0.0,LVB
2019-11-18,4642.0,4642.0,4642.0,4584.0,945230.0,-1.23,LVB
2019-11-15,4700.0,4700.0,4700.0,4584.0,508460.0,1.25,LVB
2019-11-14,4642.0,4642.0,4758.0,4642.0,775300.0,0.0,LVB
2019-11-13,4642.0,4642.0,4758.0,4584.0,795850.0,-1.23,LVB
2019-11-12,4700.0,4410.0,4700.0,4410.0,4019999.9999999995,5.19,LVB
2019-11-11,4468.0,4468.0,4468.0,4352.0,1660000.0,0.0,LVB
2019-11-08,4468.0,4468.0,4526.0,4410.0,625390.0,0.0,LVB
